date,R2,MAE,MSE,RMSE
2017-07-02,-22.28964677287362,16.237643285714285,294.86356360656066,17.171591761003423
2017-07-03,-6.925451649222169,65.40007379166667,4878.648669352161,69.84732399564182
2017-07-04,-37.604426531166794,23.411979041666665,729.909005789671,27.016828196323694
2017-07-05,-1.5276293741981477,40.79951225,2554.5732012078297,50.54278584731781
2017-07-06,0.4559891813475876,21.29885025,551.9426852810099,23.493460479056928
2017-07-07,0.4557183335132373,20.60914779166667,488.5607718218398,22.103410863978432
2017-07-08,-23.49169087264472,30.011675791666665,1286.1858234095696,35.86343295627971
2017-07-09,-33.061989265407924,20.17763925,511.6949031931349,22.620674242673115
2017-07-10,-6.902170344473267,75.4892665,6463.478026371169,80.395758758601
2017-07-11,0.36260893699061714,20.107791833333334,495.11667724702033,22.251217432918594
2017-07-12,0.4101030590621474,20.661482250000002,528.4042173437011,22.987044554350636
2017-07-13,0.5136613851850182,18.397379625,423.80372491005005,20.58649374978775
2017-07-14,0.6727722064418294,13.466950166666669,225.28279084975193,15.009423401641781
2017-07-15,-64.80717405262358,32.20883870833333,1459.7253664528791,38.206352435856516
2017-07-16,-2.415855550348426,14.829310625,253.45789028323725,15.920360871639726
2017-07-17,-9.153981746183144,80.92726129166667,7221.886201891241,84.98168156662494
2017-07-18,0.46807011610277427,16.693096291666667,323.3801237917697,17.982772972814
2017-07-19,0.3427541657919493,20.116420041666668,509.99167368402004,22.582995232785663
2017-07-20,0.362092165978975,22.187206458333332,632.9160031049151,25.157821907011648
2017-07-21,0.5714708776907114,14.381186708333331,305.19638568002887,17.46987079746238
2017-07-22,-54.43867877208917,33.518467791666666,1572.8092910061698,39.65865972276635
2017-07-23,-11.882515233915516,17.084105791666666,328.8610355774241,18.134526064317868
2017-07-24,-6.504033669112451,74.59618991666666,6364.759161580104,79.7794407199004
2017-07-25,0.2978158052642641,22.018967125,573.6320756794797,23.950617438376817
2017-07-26,0.39694008514605694,18.298969708333335,401.4987953098941,20.037434848550202
2017-07-27,0.5124092184073583,15.963962166666668,373.75843874538276,19.33283317947431
2017-07-28,0.6954780580347472,10.925138708333334,194.26279424889637,13.937818848331197
2017-07-29,-67.38263066395068,31.352548874999997,1405.51258414655,37.490166499317525
2017-07-30,-14.243767700352794,15.63995225,263.18656048278376,16.223025626645104
2017-07-31,-6.33590193701233,61.48480895833333,4348.692579600621,65.94461751804025
2017-08-01,0.23257483357815434,20.383787666666667,574.4609546949387,23.967915109473722
2017-08-02,0.0027047525038725873,25.53863983333333,882.6752346651789,29.709850801799373
2017-08-03,-0.2919761967485357,31.044285791666667,1109.6247255339854,33.31103008815526
2017-08-04,0.3580160742352574,20.801924166666666,568.8323874646687,23.850207283473843
2017-08-05,-76.46525229237238,37.397544708333335,1781.8958656039888,42.21250840217848
2017-08-06,-23.19692515813444,16.06437454166667,292.84454698284077,17.11270133505639
2017-08-07,-4.774209942957751,62.266028000000006,4669.081470992582,68.33067737841168
2017-08-08,-0.07059042571475005,23.203317166666665,731.8080332219047,27.051950636172332
