date,R2,MAE,MSE,RMSE
2017-07-02,-3.761238923604955,21.254609285714288,548.2124493342179,23.413937074618996
2017-07-03,-1.9707656735111168,27.346718749999997,800.683447780988,28.2963504321845
2017-07-04,-1.1489424605119698,18.397018958333337,420.0969868527091,20.496267632247317
2017-07-05,-49.3619780714241,23.412569125,666.0286329947377,25.80753054817019
2017-07-06,-5.631594497076412,21.036382250000003,541.8603502474522,23.277894025178743
2017-07-07,-4.2920677164452155,28.186454041666668,876.7674886648693,29.610259854733957
2017-07-08,-90.70149514427533,13.791642916666666,265.80999760640594,16.303680492649686
2017-07-09,-9.863069820177921,24.628982250000004,661.5746693855364,25.721093860594973
2017-07-10,-150.60628067096914,15.920913291666666,289.1832803390477,17.00538974381498
2017-07-11,-7.860780035856354,25.861984708333335,738.5149747032538,27.175632001910348
2017-07-12,-11.938003030600896,20.582040000000003,457.5872378121444,21.391288830085585
2017-07-13,-4.395733353738492,29.103916666666667,991.9317379141431,31.494947815707572
2017-07-14,-3.81068403384557,22.977775374999997,587.2318547588321,24.232867241802655
2017-07-15,-31.421929559623905,15.696842041666669,308.1442914885069,17.55403917873339
2017-07-16,-85.57224979936792,17.335029416666664,322.05988292864276,17.94602693992859
2017-07-17,-6.17723525514885,34.876687249999996,1405.475499676755,37.48967190676327
2017-07-18,-2.499660243693897,26.237104749999997,753.5049060389424,27.450043825810962
2017-07-19,-4.258722598433385,24.038956624999997,597.8948096958029,24.45188765097294
2017-07-20,-4.92176116668222,23.698152083333337,598.2680050341668,24.459517677872693
2017-07-21,-4.767803065554769,23.723370375000002,619.4018057391881,24.887784267370773
2017-07-22,-54.39049593563971,14.804173750000002,284.575709674106,16.869371940712732
2017-07-23,-79.94450952568081,20.263539666666663,427.1206065971208,20.666896394890085
2017-07-24,-6.72505749398846,31.538749916666664,1135.793516516307,33.701535818361556
2017-07-25,-3.7958583685675444,23.606366249999997,587.3069921476598,24.23441751203564
2017-07-26,-3.7751638274435138,26.770071916666666,762.6621511957288,27.616338482784585
2017-07-27,-4.937031667790549,24.739915458333332,632.5656732277959,25.150858300022204
2017-07-28,-3.9340567737475665,24.27956633333333,625.2780829371974,25.005561040240575
2017-07-29,-11.231722205758274,17.382006458333333,336.13931967307394,18.33410264160954
2017-07-30,-103.98268004544525,16.5469185,302.0011593375553,17.378180553140634
2017-07-31,-15.149309081748655,26.398179999999996,747.1280690522643,27.333643537813693
2017-08-01,-9.383811049624386,7.875785583333335,86.6217832113321,9.307082422076862
2017-08-02,-2.8583928181556804,29.0702175,1113.5111480801122,33.36931446823731
2017-08-03,-3.100158794838669,32.539808375,1093.832878183802,33.07314436493455
2017-08-04,-0.33450936051026114,11.500635749999999,176.05028957431114,13.268394385693815
2017-08-05,-6.899800289563974,38.302330625,1548.2736531083913,39.34810863444889
2017-08-06,-2.8427166530466357,19.213705291666667,409.5530712457523,20.23741760318624
2017-08-07,-12.235770470749662,21.08465383333333,472.51422293331945,21.737392275370095
2017-08-08,-9.359504957188468,22.929814375000003,552.906309749928,23.51395989088031
2017-08-09,-4.482122318292842,18.636294208333336,363.91763002607104,19.07662522633579
2017-08-10,-1657.2057411333697,16.303177958333332,329.2717096867006,18.145845521405185
2017-08-11,-7.444833331388768,27.818341875,880.5779304132333,29.674533364709095
2017-08-12,-5.266587677308535,16.846631541666667,327.1833942739602,18.0882114725022
2017-08-13,-103.43205089454244,14.650699875,271.0909988194541,16.464841293479086
2017-08-14,-6.997720723894652,30.198432999999998,1042.1595105408805,32.28249541997769
2017-08-15,-4.016875885905922,25.438719624999994,685.2290188970401,26.176879472103625
2017-08-16,-5.883068598210317,27.529045625,781.7779239442729,27.960291914503912
2017-08-17,-3.4661872169950465,23.046837875000005,568.1558064958953,23.836019099167867
2017-08-18,-3.7788187682160084,19.477839791666668,406.99066646938263,20.174009677537647
2017-08-19,-75.55389197973557,14.931645333333336,285.90740195886247,16.908796585176084
2017-08-20,-126.87434467375313,19.38891583333334,384.4663997350144,19.607814761849788
2017-08-21,-12.690305199826046,27.76488458333333,824.3002173455353,28.710628995992675
2017-08-22,-7.173587856215104,21.867534833333337,502.09813374449715,22.407546357075717
2017-08-23,-6.8331304150422945,21.908269,490.75819422362275,22.153062863261656
2017-08-24,-5.4207709958541,20.444938875000005,436.7411674510275,20.898353223424746
2017-08-25,-7.806737518897558,21.301398125,463.95559764088284,21.539628539993043
2017-08-26,-14.057138790659385,18.496754291666665,359.8805559481314,18.97051807273938
2017-08-27,-88.63551244976507,18.264242874999997,352.6571739805675,18.779168617927883
2017-08-28,-11.259149264146243,25.866755583333333,708.1690961311837,26.611446712480397
2017-08-29,-8.243558032208833,19.154548416666668,376.4759098909597,19.40298713834959
2017-08-30,-7.119743464611554,22.034954624999997,496.9443258668819,22.292248111549494
2017-08-31,-13.562575506580808,19.981632083333334,410.6610946691347,20.26477472534878
2017-09-01,-2.1827023442414726,15.611855375,284.08599222019416,16.854850702993314
2017-09-02,-1.9195273329060472,21.846819583333332,539.3162805655777,23.22318411772119
