hour,2017-07-02,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-08,2017-07-09,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-15,2017-07-16,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-22,2017-07-23,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-29,2017-07-30,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-05,2017-08-06,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-12,2017-08-13,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-19,2017-08-20,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-26,2017-08-27,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-02,2017-09-03,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-09,2017-09-10,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-16,2017-09-17,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-23,2017-09-24,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-01,2017-10-02,2017-10-03,2017-10-04,2017-10-05,2017-10-06,2017-10-07,2017-10-08,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-14,2017-10-15,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-21,2017-10-22,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-28,2017-10-29,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-04,2017-11-05,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-11,2017-11-12,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-18,2017-11-19,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-25,2017-11-26,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2017-12-02,2017-12-03,2017-12-04,2017-12-05,2017-12-06,2017-12-07,2017-12-08,2017-12-09,2017-12-10,2017-12-11,2017-12-12,2017-12-13,2017-12-14,2017-12-15,2017-12-16,2017-12-17,2017-12-18,2017-12-19,2017-12-20,2017-12-21,2017-12-22,2017-12-23,2017-12-24,2017-12-25,2017-12-26,2017-12-27,2017-12-28,2017-12-29,2017-12-30,2017-12-31
00:00:00,56.977356,57.883644,60.09182,58.005875,58.044247,57.52199,58.112022,57.54506,57.802105,57.29599,57.38454,57.21559,59.312973,58.31845,57.64895,57.735725,57.857742,57.699776,57.70166,58.496574,57.919243,57.52848,57.48502,58.17828,58.190475,58.993767,58.67961,59.050476,57.516685,57.382374,57.54094,57.146915,58.231155,59.74913,57.496548,58.943157,58.170372,58.27011,57.964058,57.532536,57.323475,58.869415,57.658314,57.305817,57.572525,59.20298,58.370544,58.14682,57.718468,57.57115,57.764862,57.339638,57.458836,57.990513,57.667572,57.15438,57.58175,57.65812,57.682564,57.33628,58.218803,57.521248,56.399216,57.11234,57.972855,57.036682,60.89079,57.268074,57.291584,57.42204,56.945213,58.25989,57.92924,56.78369,58.218063,57.10694,57.35934,56.443653,56.67929,57.365295,58.028446,57.48538,57.238884,57.148563,56.52305,56.595818,57.942375,57.80725,57.63414,58.561913,57.865524,57.302208,58.2894,57.595535,58.238663,58.46277,61.126656,57.165527,57.191353,57.520676,56.92588,57.849342,57.54056,56.540432,58.03189,57.577957,57.241158,57.407433,57.710155,58.68801,57.783253,59.08893,57.55285,57.61619,58.139786,59.08027,58.831535,58.243385,57.361084,57.52591,57.05061,58.265594,59.099014,56.34683,56.393173,56.97663,59.78898,60.35351,57.119263,57.42032,57.603897,57.68955,57.888084,56.901955,57.45868,58.27019,58.876625,58.645683,57.321983,57.733154,57.23639,57.819508,58.98547,58.35298,58.944794,57.45447,58.339653,57.515446,57.513756,58.64621,57.805763,58.343903,57.670593,56.83514,56.343105,56.95018,57.78968,58.881485,57.53827,57.858597,57.165863,57.937195,58.140263,56.561363,58.247498,57.16919,57.98509,57.56935,56.852383,56.805588,57.026985,57.929855,57.62719,58.149815,57.707233,58.040543,57.576973,56.25917,56.53306,56.49913,56.344864,56.471825,57.80403
01:00:00,56.908665,57.807854,60.027515,57.930717,57.982304,57.449753,58.038628,57.485188,57.73427,57.22945,57.316044,57.143665,59.249573,58.25559,57.57151,57.6657,57.783825,57.626972,57.628963,58.432163,57.845093,57.452885,57.41865,58.10896,58.124035,58.93314,58.61271,58.984882,57.449123,57.311245,57.47217,57.076252,58.159,59.698895,57.426,58.879475,58.09489,58.19875,57.896053,57.455593,57.25651,58.80273,57.59355,57.23818,57.49892,59.14162,58.30737,58.075657,57.645718,57.50443,57.696575,57.26999,57.38709,57.91892,57.596226,57.089134,57.51984,57.593716,57.610966,57.266224,58.153313,57.453686,56.34518,57.044147,57.90414,56.966476,60.84384,57.195114,57.21524,57.34676,56.881996,58.195633,57.863476,56.723682,58.15362,57.037617,57.29172,56.38339,56.608833,57.294537,57.962387,57.416332,57.169575,57.07807,56.460644,56.532578,57.87715,57.735287,57.56273,58.498158,57.801365,57.236248,58.23365,57.51948,58.17126,58.392212,61.07463,57.10439,57.118397,57.447735,56.863647,57.783627,57.473946,56.48216,57.967144,57.51536,57.178635,57.34078,57.633827,58.62499,57.714153,59.037014,57.49072,57.55333,58.06838,59.021152,58.77226,58.17949,57.296604,57.462288,56.97935,58.21156,59.033813,56.27516,56.330242,56.903828,59.72951,60.30011,57.05662,57.352486,57.528355,57.621777,57.814373,56.83682,57.391216,58.20102,58.81322,58.58164,57.261303,57.66919,57.168156,57.76137,58.927532,58.285847,58.87485,57.38832,58.274967,57.463367,57.45252,58.58017,57.738293,58.274788,57.603127,56.77019,56.27869,56.873142,57.714542,58.82159,57.46558,57.78546,57.096355,57.86398,58.07591,56.500988,58.184937,57.098454,57.924606,57.503998,56.78633,56.73649,56.96024,57.852283,57.55379,58.081417,57.642925,57.979687,57.511124,56.197903,56.471657,56.437786,56.28523,56.410305,57.735638
02:00:00,56.209373,57.117004,59.451836,57.24331,57.25369,56.718887,57.34944,56.785645,57.055664,56.505733,56.605587,56.417,58.6967,57.578648,56.840897,56.94034,57.049698,56.915012,56.91304,57.767227,57.125458,56.708755,56.709717,57.37816,57.431946,58.353943,57.945244,58.375847,56.744404,56.568672,56.764957,56.349648,57.463326,59.013935,56.737316,58.200783,57.413624,57.55152,57.17504,56.735176,56.539093,58.137722,56.93698,56.502487,56.782204,58.55706,57.61773,57.39035,56.9148,56.778725,56.96805,56.551506,56.651604,57.24997,56.942245,56.392525,56.888226,56.930283,56.906235,56.554665,57.5012,56.73494,55.740086,56.41314,57.23104,56.244495,60.286964,56.47955,56.474014,56.609264,56.19004,57.47837,57.183388,56.066406,57.53115,56.362595,56.565025,55.729225,55.92104,56.57898,57.301956,56.691742,56.49492,56.379585,55.781708,55.856842,57.240814,57.04935,56.84716,57.888397,57.116493,56.544956,57.67718,56.860786,57.50206,57.70155,60.64248,56.38717,56.386078,56.734947,56.20158,57.044846,56.780403,55.79979,57.25495,56.810287,56.466766,56.619774,56.90545,57.9635,56.984474,58.399414,56.786804,56.84941,57.345314,58.431206,58.111816,57.49138,56.57721,56.73679,56.28014,57.65072,58.39904,55.59697,55.691544,56.21779,59.14837,59.7262,56.324516,56.682335,56.805626,56.92832,57.09362,56.14446,56.757874,57.48439,58.1119,57.904385,56.666786,57.032097,56.480568,57.086914,58.201717,57.54245,58.232857,56.74035,57.6706,56.891716,56.740944,57.92703,57.027733,57.560642,56.90493,56.140667,55.594063,56.162834,56.979763,58.093697,56.76097,57.054802,56.373463,57.15041,57.380936,55.830147,57.578064,56.391464,57.33887,56.851646,56.092194,56.03868,56.306393,57.12857,56.82549,57.341816,56.947716,57.285835,56.779907,55.507217,55.79341,55.759518,55.61267,55.745087,57.04915
03:00:00,55.161385,56.00556,58.283596,56.145893,56.18498,55.661648,56.26399,55.735584,55.981373,55.457447,55.54658,55.36166,57.547512,56.48834,55.7617,55.869267,55.966442,55.846226,55.838688,56.668255,56.04063,55.63966,55.65544,56.28111,56.345364,57.22945,56.829784,57.250584,55.687084,55.513447,55.703793,55.29653,56.35256,57.854782,55.67305,57.079136,56.322376,56.461277,56.095875,55.6579,55.48888,57.021614,55.862064,55.45048,55.711308,57.42471,56.52968,56.2934,55.839603,55.721,55.89465,55.50014,55.591328,56.160717,55.861977,55.351475,55.823498,55.867023,55.833004,55.49718,56.40745,55.67452,54.705315,55.3483,56.148605,55.194218,59.0743,55.42391,55.41023,55.546345,55.156773,56.39113,56.108807,55.029476,56.43321,55.310825,55.512104,54.698654,54.88027,55.51866,56.21526,55.63207,55.438145,55.322212,54.75375,54.823353,56.154186,55.960728,55.77109,56.779636,56.048264,55.495155,56.5789,55.775295,56.406986,56.57777,59.425587,55.35287,55.33784,55.665974,55.159073,55.97858,55.717358,54.777042,56.18188,55.75888,55.423992,55.569134,55.823196,56.855507,55.914978,57.29256,55.736317,55.799316,56.26547,57.309357,57.006603,56.407215,55.53562,55.684826,55.231796,56.56196,57.27383,54.55894,54.651237,55.16018,57.988804,58.554737,55.29003,55.62605,55.734806,55.858433,56.018764,55.103943,55.681446,56.392,56.993683,56.797047,55.59847,55.956593,55.42362,56.03598,57.085552,56.446163,57.101597,55.674397,56.56969,55.82365,55.69421,56.8181,55.95554,56.45297,55.83508,55.083622,54.563583,55.10397,55.88613,56.97691,55.697548,55.972286,55.32401,56.05035,56.302197,54.801456,56.47961,55.334297,56.245167,55.780827,55.05466,54.99468,55.249577,56.04513,55.757168,56.245975,55.88117,56.211708,55.72535,54.489017,54.762814,54.7315,54.587875,54.716015,55.977085
04:00:00,56.643272,57.53794,59.573586,57.64438,57.69693,57.199013,57.74038,57.179993,57.42021,56.966217,57.046024,56.900772,58.79484,57.921597,57.338127,57.406834,57.53958,57.356842,57.363815,58.08972,57.584778,57.23046,57.12614,57.852135,57.814262,58.49752,58.275414,58.585213,57.163506,57.075386,57.192924,56.831856,57.870422,59.330154,57.13842,58.539,57.791924,57.855774,57.619972,57.208908,56.988396,58.45823,57.268295,56.990578,57.24096,58.709427,57.984123,57.77124,57.39856,57.238426,57.437088,57.00228,57.142464,57.598408,57.275406,56.79354,57.156338,57.2645,57.336483,57.001137,57.809727,57.185555,55.994186,56.71084,57.586143,56.719574,60.33014,56.93126,56.991608,57.105682,56.58557,57.90379,57.544235,56.410965,57.78568,56.736633,57.032066,56.07815,56.337334,57.034462,57.632236,57.155766,56.876335,56.81144,56.173233,56.246216,57.528183,57.447273,57.303253,58.102646,57.48328,56.946022,57.78849,57.20297,57.84577,58.094658,60.44025,56.823753,56.871895,57.18791,56.546524,57.52041,57.180054,56.187805,57.673855,57.218056,56.898148,57.068195,57.39102,58.273865,57.451515,58.63009,57.192955,57.254845,57.79531,58.590424,58.407852,57.85914,57.0204,57.18897,56.7155,57.759872,58.653584,56.023476,56.029495,56.62368,59.279934,59.821083,56.79442,57.031654,57.281174,57.33082,57.552322,56.55632,57.061684,57.920753,58.494987,58.24701,56.88379,57.320942,56.882885,57.419678,58.62405,58.03498,58.518288,57.057228,57.887016,57.042763,57.159184,58.22974,57.45627,57.997696,57.316597,56.453648,56.015167,56.64042,57.492683,58.531857,57.1926,57.536713,56.843483,57.606598,57.760727,56.20202,57.792305,56.83907,57.526863,57.17459,56.511192,56.474815,56.65639,57.60299,57.304127,57.836662,57.34317,57.6641,57.24266,55.92961,56.188007,56.15284,55.999626,56.108673,57.435814
05:00:00,61.721825,62.90814,65.31187,62.977493,62.962624,62.36767,63.040066,62.333363,62.644413,62.084393,62.196213,62.026894,64.39844,63.26058,62.57661,62.63953,62.810165,62.57144,62.595284,63.478466,62.866356,62.42823,62.244774,63.199104,63.133743,63.9984,63.72657,64.10078,62.324303,62.22228,62.369423,61.947628,63.26497,65.02287,62.31317,64.03643,63.110943,63.175064,62.895447,62.41832,62.110447,63.9344,62.489975,62.12377,62.450607,64.26049,63.331112,63.106697,62.637726,62.414833,62.67473,62.116882,62.30783,62.86829,62.49649,61.844894,62.30964,62.444954,62.56594,62.14553,63.14872,62.36328,60.94316,61.797768,62.857903,61.808014,66.29314,62.033684,62.132454,62.244522,61.591743,63.23893,62.791786,61.42576,63.135414,61.80149,62.16881,61.03309,61.321358,62.1908,62.93309,62.325996,62.002594,61.935017,61.12431,61.232765,62.815887,62.734463,62.537262,63.501312,62.70942,62.065525,63.132545,62.38263,63.19262,63.557255,66.38189,61.890152,61.95896,62.388264,61.573082,62.752983,62.35432,61.136578,62.945763,62.374786,61.995766,62.1892,62.633327,63.70864,62.682274,64.11491,62.347816,62.413727,63.090042,64.10225,63.8551,63.180496,62.13112,62.346275,61.793663,63.059242,64.17437,60.999023,61.007076,61.67095,64.96999,65.613106,61.85813,62.139236,62.493855,62.55215,62.808556,61.59856,62.267517,63.27008,63.981045,63.675064,62.025383,62.551888,62.00808,62.591835,64.117004,63.397488,64.04705,62.216873,63.24503,62.20937,62.295845,63.663746,62.696884,63.393486,62.535004,61.52878,60.975018,61.751106,62.78125,64.00953,62.37136,62.80817,61.9487,62.937756,63.045242,61.16356,63.120434,61.96376,62.829353,62.36932,61.537544,61.51841,61.75756,62.880005,62.509125,63.174553,62.555313,62.939014,62.40293,60.840355,61.166527,61.115234,60.939663,61.042614,62.670692
06:00:00,77.39619,79.319916,82.214935,79.28725,79.18654,78.3936,79.262276,78.14759,78.61437,77.93287,78.095314,77.93596,80.862656,79.49447,78.7963,78.804565,79.11325,78.653305,78.7363,79.800026,79.15311,78.583374,78.05304,79.67799,79.387024,80.27742,80.235855,80.54825,78.21556,78.227554,78.317245,77.82318,79.74834,82.17793,78.20091,80.695175,79.36319,79.28602,79.14989,78.536156,77.95035,80.49477,78.36119,78.06106,78.54077,80.6915,79.62894,79.40258,78.84412,78.42239,78.86126,77.95567,78.3407,78.94847,78.3887,77.423706,77.90511,78.22734,78.65581,78.035904,79.30202,78.35338,75.90332,77.2684,78.93145,77.60019,83.63666,77.855896,78.14508,78.24451,77.030846,79.61821,78.81308,76.749725,79.20395,77.363716,78.08272,76.199905,76.74037,78.13066,79.020905,78.32469,77.709335,77.73017,76.37996,76.56699,78.77926,78.90973,78.680016,79.65154,78.68205,77.79544,78.90791,78.23248,79.43831,80.18969,83.24275,77.55054,77.794205,78.4404,76.95939,78.94528,78.24348,76.37283,79.137985,78.23103,77.728,78.04205,78.8582,80.13286,78.85275,80.520645,78.19121,78.27004,79.41278,80.438034,80.28691,79.40921,77.92616,78.287094,77.48082,78.72861,80.73198,76.36081,76.20059,77.26523,81.74544,82.59758,77.57568,77.78389,78.6178,78.562965,79.030975,77.138626,78.02608,79.70068,80.69333,80.14666,77.45781,78.365105,77.75775,78.35181,80.91667,79.96008,80.670105,77.904236,79.27398,77.57715,78.11889,80.065704,78.81899,79.938446,78.557,76.94215,76.28281,77.58445,79.16253,80.79634,78.33428,79.09906,77.777176,79.32893,79.21046,76.40462,79.07901,77.79588,78.63281,78.15652,77.04904,77.10362,77.3227,79.18052,78.62695,79.66752,78.53313,79.05585,78.38663,76.02715,76.480576,76.38869,76.1302,76.20848,78.69389
07:00:00,100.20366,102.89618,106.55386,102.79956,102.60657,101.57476,102.70846,101.14137,101.794014,100.92407,101.14902,100.976715,104.69595,102.97127,102.16765,102.14052,102.57944,101.910995,102.04267,103.37834,102.622635,101.878876,101.050476,103.34125,102.86011,103.896034,104.00798,104.32645,101.276085,101.3681,101.43065,100.822556,103.43489,106.66518,101.26646,104.63116,102.84549,102.66521,102.590515,101.80452,100.94235,104.341385,101.43679,101.13229,101.787476,104.47334,103.16351,102.91354,102.20828,101.594444,102.21945,100.9504,101.51484,102.26208,101.48979,100.17192,100.741455,101.22586,101.918365,101.074585,102.6987,101.50148,98.034935,99.94493,102.225204,100.51813,108.466866,100.83539,101.2876,101.39746,99.631744,103.208115,102.05081,99.23342,102.530136,100.10162,101.14049,98.502655,99.305084,101.217926,102.33243,101.47485,100.58399,100.66476,98.76872,99.03038,101.97389,102.26986,101.98386,103.103516,101.86626,100.69249,101.99578,101.30957,102.91694,104.03935,107.70344,100.35535,100.766014,101.65064,99.51883,102.31041,101.31287,98.73903,102.53113,101.267395,100.609604,101.06035,102.245224,103.82807,102.19167,104.25195,101.21233,101.314606,102.9433,104.11596,104.006546,102.86641,100.87754,101.388855,100.31769,101.729126,104.60962,98.82802,98.532486,100.02822,105.912476,107.02821,100.42394,100.63642,101.90259,101.758865,102.441086,99.81659,100.9843,103.34227,104.66734,103.87607,100.12222,101.39859,100.666664,101.348885,104.9769,103.71807,104.5945,100.79566,102.59346,100.208984,101.11826,103.73959,102.12206,103.68977,101.75947,99.523315,98.692825,100.53943,102.68239,104.827354,101.46741,102.55647,100.73601,102.88838,102.60183,98.78311,102.32431,100.76552,101.706726,101.14748,99.69997,99.809944,100.05243,102.6687,101.905,103.33452,101.69736,102.38602,101.53665,98.315056,98.91674,98.785675,98.43548,98.521355,101.921844
08:00:00,124.25886,127.7539,132.21721,127.585365,127.35775,126.04943,127.44761,125.441826,126.265945,125.205345,125.481316,125.287125,129.83806,127.76824,126.84083,126.77203,127.37046,126.46041,126.645546,128.27702,127.39501,126.48136,125.3391,128.34122,127.649315,128.8337,129.09744,129.41881,125.63407,125.80918,125.83919,125.09247,128.42348,132.50764,125.60302,129.90494,127.61878,127.32822,127.34486,126.36324,125.21755,129.50848,125.78178,125.49241,126.32087,129.57907,128.0283,127.72474,126.88298,126.06208,126.8782,125.23288,125.99198,126.85906,125.85652,124.19605,124.84012,125.503105,126.4679,125.39147,127.39535,125.942924,121.33726,123.83636,126.81302,124.6934,134.65623,125.08669,125.72357,125.84603,123.491615,128.1247,126.59192,122.94146,127.14394,124.09089,125.48972,122.01003,123.083015,125.5825,126.93783,125.91852,124.711464,124.855934,122.37647,122.71627,126.44892,126.90652,126.57145,127.8561,126.35805,124.861534,126.358635,125.63299,127.6986,129.19606,133.51448,124.45665,125.01891,126.13558,123.31647,127.00085,125.6661,122.339195,127.24595,125.61008,124.78074,125.36872,126.93738,128.84973,126.84482,129.34053,125.53901,125.6621,127.78702,129.12186,129.06628,127.64707,125.12893,125.79652,124.39396,126.00016,129.81316,122.47493,122.0354,124.01737,131.42128,132.82231,124.56663,124.75852,126.472984,126.24038,127.14758,123.74665,125.18279,128.30202,129.97673,128.93364,124.00967,125.70767,124.836914,125.64341,130.3998,128.83012,129.81465,124.946365,127.1885,124.07906,125.423256,128.72844,126.72904,128.7647,126.24764,123.29847,122.302895,124.719055,127.52658,130.22035,125.881996,127.33242,124.97069,127.75451,127.313354,122.38525,126.85105,124.99345,126.036446,125.406654,123.59195,123.754776,124.00737,127.45514,126.47959,128.34682,126.16041,127.03443,125.993256,121.81251,122.57288,122.40169,121.94688,122.03973,126.43249
09:00:00,139.03197,143.08604,147.96156,142.84929,142.54681,141.09698,142.65492,140.32152,141.27283,140.10902,140.42595,140.23866,145.23616,142.97224,142.03725,141.92119,142.6266,141.55217,141.77647,143.55214,142.64128,141.62758,140.21935,143.7277,142.86806,144.08833,144.51262,144.80489,140.57661,140.83553,140.82375,140.01434,143.81102,148.39717,140.54778,145.43071,142.85121,142.46169,142.55869,141.4775,140.11766,144.97029,140.71085,140.4606,141.41324,144.95023,143.28123,142.97588,142.06409,141.08925,142.03996,140.13533,141.03908,141.95366,140.80756,138.90327,139.56973,140.37218,141.56158,140.33058,142.5431,140.95555,135.57231,138.468,141.90166,139.55244,150.70912,139.97737,140.75763,140.87244,138.09227,143.43217,141.63771,137.4529,142.23018,138.78893,140.44261,136.39717,137.66885,140.55823,142.03368,140.93764,139.51866,139.72107,136.83229,137.23033,141.45267,142.0626,141.70056,143.00984,141.36589,139.68373,141.23009,140.55403,142.91469,144.69868,149.23732,139.21687,139.91792,141.1993,137.87602,142.16655,140.60677,136.77597,142.41582,140.52487,139.59573,140.28038,142.13591,144.20131,141.99638,144.67915,140.44328,140.58128,143.0653,144.41965,144.4247,142.84787,139.99709,140.7701,139.18536,140.79797,145.2779,137.01292,136.44464,138.73479,147.05214,148.61568,139.36723,139.52498,141.5973,141.27449,142.34969,138.4176,140.02943,143.65565,145.5391,144.31828,138.61418,140.5973,139.67082,140.5001,146.02464,144.2847,145.32735,139.74101,142.25398,138.63322,140.31128,144.06831,141.84389,144.20042,141.28816,137.87976,136.79066,139.61545,142.84517,145.83861,140.88426,142.5786,139.85942,143.07234,142.46626,136.82877,141.85712,139.88629,140.92354,140.27348,138.24498,138.45879,138.70352,142.72084,141.59654,143.74474,141.16563,142.14519,141.0016,136.2099,137.0685,136.86787,136.34714,136.42865,141.48203
