date,R2,MAE,MSE,RMSE
2017-07-02,0.4433662285496608,9.536075791666665,112.83124114639584,10.622205098113849
2017-07-03,0.7481056483300611,6.793317875,67.89079319516671,8.239586955373838
2017-07-04,0.6955654991328342,6.558745166666667,59.51393248464899,7.714527366251868
2017-07-05,-7.482568000210412,8.368260249999999,112.18052558326151,10.591530842293833
2017-07-06,0.5462700882379762,5.376929833333333,37.073775999648994,6.088823860126765
2017-07-07,0.6947699828626115,5.639966291666664,50.569223587041684,7.111204088411588
2017-07-08,-65.30066985732546,10.043617333333334,192.18204532381574,13.862973898980542
2017-07-09,0.36186515590199964,5.072645666666667,38.863217810065656,6.234037039516661
2017-07-10,-106.07498565133427,10.638199208333333,204.2415093614167,14.291308875026692
2017-07-11,0.22512882333484174,7.311411291666666,64.5827980287792,8.036342328993905
2017-07-12,-1.755893178756477,8.945867541666665,97.46956654669584,9.872667650979437
2017-07-13,0.7506690354607486,5.434494416666664,45.83608580284483,6.770235284157031
2017-07-14,0.7273995188794464,3.9399101666666674,33.275867841315694,5.768523887556998
2017-07-15,-15.046396762088584,9.135211,152.50805946339904,12.349415349051915
2017-07-16,-63.06724487564368,11.706782666666669,238.33837554214907,15.43821153962301
2017-07-17,0.7993257162814555,4.666728291666664,39.29685723750835,6.268720542304334
2017-07-18,0.7483388383593412,5.778247333333329,54.184665582148945,7.361023405896013
2017-07-19,0.8487984005529259,3.4002239999999997,17.190990746315666,4.146201966416454
2017-07-20,0.9109310073538196,2.5262106666666626,8.998527134232324,2.999754512328021
2017-07-21,0.5331299595519225,5.708637333333329,50.13696598381563,7.080746145980354
2017-07-22,-33.99640341318537,9.949905666666666,179.79846847589906,13.408895125098827
2017-07-23,-32.419819521628675,9.418581708333335,176.34665612391677,13.279557828629565
2017-07-24,0.8585707121333533,3.202362541666668,20.793951155633376,4.560038503744609
2017-07-25,0.8645988544906377,3.4119381666666624,16.581398655065644,4.072026357363818
2017-07-26,0.7007415882405295,5.637653166666667,47.795860482149045,6.91345503219259
2017-07-27,0.7795804992771362,4.069638791666668,23.484767754183366,4.846108516550508
2017-07-28,0.7897411395193797,3.9126137916666637,26.645469079600037,5.161924939361288
2017-07-29,-1.79898932988303,6.731560666666673,76.91887972048244,8.770340912443622
2017-07-30,-70.13179255680973,10.580428999999999,204.623122677149,14.304653881766907
2017-07-31,0.03198125803555529,5.035175041666666,44.78420530743756,6.6921002164819345
2017-08-01,-51.184130084241396,18.271229541666667,435.3201711420417,20.864327718429887
2017-08-02,0.6539518536384769,7.7032312083333325,99.86760988483337,9.99337830189738
2017-08-03,0.678563865235297,7.702052333333332,85.75214523021565,9.26024541954562
2017-08-04,0.2679912028167345,9.101126208333335,96.56759594835842,9.826881293083702
2017-08-05,0.5893038753225415,7.8186675416666676,80.4919068791959,8.971728199137326
2017-08-06,0.7852636750195195,3.487584125,22.8863924520834,4.783972455196977
2017-08-07,-0.464490694151394,5.607608999999999,52.28200986631568,7.230629977140006
2017-08-08,0.3896531068969963,4.3545748333333325,32.575364337149004,5.707483187636123
2017-08-09,0.14930701811130198,6.069735166666664,56.471226994648966,7.514733993605427
2017-08-10,-1219.8270254148267,11.458824416666667,242.42094446936153,15.569872975376565
2017-08-11,0.4939759210411092,6.398671625000001,52.76523747752922,7.263968438638016
2017-08-12,-0.749222353438735,8.284562041666668,91.32825333480007,9.556581676248054
2017-08-13,-119.45726184329826,14.043936625,312.69020524294586,17.68304852798142
2017-08-14,0.7466756342979742,4.211729125000001,33.00995447107084,5.745429006703576
2017-08-15,0.9262913207796265,2.6891993333333315,10.06748564146566,3.17293013498023
2017-08-16,0.8063607757711974,3.8767023333333306,21.993514745898988,4.689724378457543
2017-08-17,0.7909178836396724,4.058094625000002,26.597903910641715,5.157315572140386
2017-08-18,0.49316632359020773,4.584246833333334,43.164762205065664,6.569989513314741
2017-08-19,-61.13228811218705,11.4923035,232.046740048399,15.233080451714256
2017-08-20,-77.14637019956244,11.413625375,234.95450693912503,15.328225824899796
2017-08-21,0.5627958369969706,3.864610458333333,26.324284325841713,5.130719669387688
2017-08-22,0.5451733782441597,4.092339624999998,27.939700652666698,5.285801798466029
2017-08-23,0.5977011357192097,4.037450666666669,25.2046696163157,5.020425242578132
2017-08-24,0.4169853368138521,5.064775999999999,39.656686837982306,6.297355543240536
2017-08-25,0.12672875417445506,5.524043500000001,46.005581736732346,6.782741461734506
2017-08-26,-3.662623568209135,8.15321016666667,111.44132927464905,10.556577536050643
2017-08-27,-47.95086251757181,10.505677041666667,192.58965969579177,13.877667660518167
2017-08-28,0.3978831683316928,4.818415458333333,34.78222862454173,5.8976460240117605
2017-08-29,-0.7142110205935139,6.878514541666668,69.81717986454176,8.355667529559907
2017-08-30,0.2651731485814808,5.725363500000003,44.97285362506573,6.70618025593301
2017-08-31,-1.974936675112339,7.132029333333335,83.89249216396568,9.159284478820695
2017-09-01,-0.9958473345365346,12.273417250000001,178.14806696507821,13.347211954752131
2017-09-02,0.438191229398851,9.542269958333334,103.7813940409792,10.187315350031096
2017-09-03,0.86120156485672,4.320444208333336,27.83890809097923,5.276258910533033
2017-09-04,-25.6888822579975,16.727167875000003,357.391378335225,18.90479775970177
2017-09-05,0.6581715859223316,9.347935875,116.1837329320917,10.778855826667861
2017-09-06,0.4382954617664262,5.210515666666667,45.920721439232324,6.776482969744137
2017-09-07,-34.42360723288445,9.656856499999998,173.69662615006567,13.17940158543117
2017-09-08,0.8805418026194028,2.7109024583333325,10.776499054958364,3.2827578428751587
